id_transaction,date_transaction,id_fournisseur,montant,devise,type_depense,mode_paiement,id_employe_initiateur,id_employe_validateur,statut_validation,numero_facture
TX-0076262,2026-07-05,FRS-00055,335.198,TND,Transport,Virement,EMP-022,EMP-007,Validé,FAC-96106
TX-0076479,2026-07-05,FRS-00057,3410.541,TND,Achat marchandise,Virement,EMP-018,EMP-021,Validé,FAC-11292
TX-0077684,2026-07-05,FRS-00086,223.366,TND,Transport,Virement,EMP-003,EMP-024,Validé,FAC-69890
TX-0079417,2026-07-05,FRS-00030,860.534,TND,Maintenance,Chèque,EMP-001,EMP-015,Validé,FAC-85225
TX-0077703,2026-07-05,FRS-00020,185.752,TND,Achat marchandise,Virement,EMP-006,EMP-015,Validé,FAC-81383
TX-0076446,2026-07-05,FRS-00008,875.886,TND,Prestation technique,Virement,EMP-002,EMP-005,Validé,FAC-53624
TX-0076712,2026-07-05,FRS-00054,977.803,TND,Transport,Virement,EMP-003,EMP-024,Validé,FAC-42524
TX-0079030,2026-07-05,FRS-00072,1972.447,TND,Prestation de conseil,Virement,EMP-010,EMP-002,En attente,FAC-66310
TX-0079010,2026-07-05,FRS-00027,897.664,TND,Emballage,Virement,EMP-023,EMP-018,Validé,FAC-79876
TX-0078733,2026-07-05,FRS-00104,11419.203,TND,Emballage,Virement,EMP-017,EMP-009,En attente,FAC-39982
TX-0078758,2026-07-05,FRS-00093,3459.835,TND,Achat marchandise,Virement,EMP-002,EMP-005,Validé,FAC-13942
TX-0077677,2026-07-05,FRS-00103,1889.796,TND,Prestation de conseil,Virement,EMP-014,EMP-015,Validé,FAC-25984
TX-0076269,2026-07-05,FRS-00016,207.664,TND,Prestation de conseil,Virement,EMP-025,EMP-004,Validé,FAC-40144
TX-0076181,2026-07-05,FRS-00092,1591.297,TND,Transport,Chèque,EMP-005,EMP-024,Validé,FAC-46457
TX-0078388,2026-07-06,FRS-00145,5042.891,TND,Location matériel,Virement,EMP-025,EMP-006,Validé,FAC-97000
TX-0077534,2026-07-06,FRS-00017,461.712,TND,Prestation technique,Chèque,EMP-003,EMP-018,Validé,FAC-16728
TX-0076490,2026-07-06,FRS-00077,1213.371,TND,Prestation technique,Virement,EMP-012,EMP-012,Validé,FAC-40876
TX-0077363,2026-07-06,FRS-00099,5353.326,TND,Maintenance,Chèque,EMP-017,EMP-007,Validé,FAC-96914
TX-0077012,2026-07-06,FRS-00064,6503.997,TND,Emballage,Virement,EMP-018,EMP-009,Validé,FAC-64958
TX-0078602,2026-07-06,FRS-00028,885.352,TND,Prestation technique,Virement,EMP-002,EMP-016,Validé,FAC-98625
TX-0077088,2026-07-06,FRS-00041,12220.182,TND,Maintenance,Virement,EMP-019,EMP-012,Validé,FAC-27373
TX-0076809,2026-07-06,FRS-00039,522.804,TND,Emballage,Virement,EMP-012,EMP-006,Validé,FAC-33253
TX-0078290,2026-07-06,FRS-00073,1998.601,TND,Prestation de conseil,Virement,EMP-021,EMP-002,Validé,FAC-74144
TX-0079368,2026-07-06,FRS-00114,1684.354,TND,Emballage,Chèque,EMP-018,EMP-023,Validé,FAC-12376
TX-0076322,2026-07-06,FRS-00120,716.375,TND,Location matériel,Virement,EMP-025,EMP-023,En attente,FAC-92028
TX-0076855,2026-07-06,FRS-00149,9144.927,TND,Location matériel,Virement,EMP-009,EMP-024,Validé,FAC-26290
TX-0076467,2026-07-06,FRS-00056,9016.994,TND,Emballage,Virement,EMP-023,EMP-009,Validé,FAC-52579
TX-0077515,2026-07-06,FRS-00053,2032.487,TND,Location matériel,Virement,EMP-005,EMP-024,Validé,FAC-32067
TX-0076649,2026-07-06,FRS-00084,568.613,TND,Location matériel,Virement,EMP-020,EMP-016,Validé,FAC-43523
TX-0077047,2026-07-06,FRS-00015,1195.366,TND,Prestation de conseil,Virement,EMP-001,EMP-002,Validé,FAC-28305
TX-0077062,2026-07-06,FRS-00141,238.632,TND,Achat marchandise,Virement,EMP-025,EMP-023,Validé,FAC-32925
TX-0078300,2026-07-06,FRS-00121,193.666,TND,Maintenance,Virement,EMP-025,EMP-024,Validé,FAC-89678
TX-0078642,2026-07-06,FRS-00103,1708.745,TND,Maintenance,Virement,EMP-008,EMP-018,Validé,FAC-74406
TX-0076577,2026-07-06,FRS-00114,1952.371,TND,Prestation de conseil,Virement,EMP-010,EMP-007,Validé,FAC-58958
TX-0077494,2026-07-06,FRS-00102,286.684,TND,Prestation de conseil,Chèque,EMP-018,EMP-024,Validé,FAC-87045
TX-0077182,2026-07-06,FRS-00121,324.166,TND,Transport,Virement,EMP-019,EMP-004,Validé,FAC-30428
TX-0079349,2026-07-06,FRS-00017,393.773,TND,Achat marchandise,Virement,EMP-008,EMP-009,Validé,FAC-95493
TX-0076570,2026-07-06,FRS-00028,1053.942,TND,Emballage,Virement,EMP-002,EMP-016,Validé,FAC-21957
TX-0077187,2026-07-06,FRS-00037,319.989,TND,Maintenance,Virement,EMP-002,EMP-016,Validé,FAC-68432
TX-0077718,2026-07-06,FRS-00074,378.993,TND,Transport,Chèque,EMP-015,EMP-016,Validé,FAC-67585
TX-0076456,2026-07-06,FRS-00055,593.674,TND,Prestation technique,Virement,EMP-011,EMP-023,Validé,FAC-69025
TX-0076900,2026-07-06,FRS-00123,269.119,TND,Maintenance,Chèque,EMP-001,EMP-005,Validé,FAC-83273
TX-0077632,2026-07-06,FRS-00006,770.587,TND,Transport,Virement,EMP-012,EMP-012,Validé,FAC-73990
TX-0077676,2026-07-06,FRS-00039,431.838,TND,Transport,Virement,EMP-025,EMP-021,Validé,FAC-77381
TX-0076539,2026-07-06,FRS-00125,410.527,TND,Prestation technique,Virement,EMP-017,EMP-018,Validé,FAC-96456
TX-0077426,2026-07-06,FRS-00105,5171.077,TND,Prestation technique,Virement,EMP-024,EMP-015,Validé,FAC-58191
TX-0076405,2026-07-06,FRS-00128,790.594,TND,Prestation technique,Virement,EMP-022,EMP-018,Validé,FAC-63428
TX-0078828,2026-07-06,FRS-00041,7307.801,TND,Prestation technique,Chèque,EMP-013,EMP-015,Validé,FAC-23271
TX-0077513,2026-07-06,FRS-00112,1052.029,TND,Prestation de conseil,Virement,EMP-017,EMP-006,Validé,FAC-92004
TX-0078790,2026-07-06,FRS-00041,8290.38,TND,Maintenance,Virement,EMP-016,EMP-006,En attente,FAC-71280
TX-0078969,2026-07-06,FRS-00128,1706.394,TND,Transport,Virement,EMP-016,EMP-023,Validé,FAC-43163
TX-0076662,2026-07-06,FRS-00093,2452.952,TND,Emballage,Virement,EMP-013,EMP-012,Validé,FAC-70715
TX-0076732,2026-07-06,FRS-00046,1024.499,TND,Prestation technique,Virement,EMP-004,EMP-012,Validé,FAC-25576
TX-0076283,2026-07-06,FRS-00015,1709.252,TND,Transport,Virement,EMP-021,EMP-023,Validé,FAC-65767
TX-0077890,2026-07-06,FRS-00144,562.443,TND,Transport,Virement,EMP-005,EMP-016,Validé,FAC-97482
TX-0077682,2026-07-06,FRS-00076,629.952,TND,Transport,Virement,EMP-009,EMP-007,En attente,FAC-34651
TX-0077406,2026-07-06,FRS-00034,8978.542,TND,Transport,Chèque,EMP-021,EMP-002,Validé,FAC-52015
TX-0076651,2026-07-06,FRS-00083,587.176,TND,Achat marchandise,Virement,EMP-007,EMP-012,Validé,FAC-34566
TX-0077545,2026-07-06,FRS-00047,1631.074,TND,Location matériel,Chèque,EMP-005,EMP-004,Validé,FAC-55815
TX-0076245,2026-07-06,FRS-00059,677.409,TND,Transport,Virement,EMP-015,EMP-006,Validé,FAC-35739
TX-0079378,2026-07-06,FRS-00141,305.34,TND,Maintenance,Virement,EMP-004,EMP-004,Validé,FAC-84332
TX-0077751,2026-07-06,FRS-00051,2878.536,TND,Maintenance,Virement,EMP-015,EMP-006,Rejeté,FAC-13341
TX-0076095,2026-07-06,FRS-00126,8205.123,TND,Achat marchandise,Virement,EMP-014,EMP-021,Validé,FAC-11218
TX-0076665,2026-07-06,FRS-00006,875.094,TND,Achat marchandise,Virement,EMP-022,EMP-004,Validé,FAC-72211
TX-0079373,2026-07-06,FRS-00006,588.163,TND,Prestation de conseil,Virement,EMP-011,EMP-018,Validé,FAC-60322
TX-0076973,2026-07-06,FRS-00057,2201.118,TND,Prestation technique,Virement,EMP-010,EMP-006,Validé,FAC-30026
TX-0076978,2026-07-06,FRS-00058,296.444,TND,Location matériel,Virement,EMP-023,EMP-007,En attente,FAC-39443
TX-0077440,2026-07-06,FRS-00047,1132.208,TND,Maintenance,Chèque,EMP-006,EMP-005,Validé,FAC-58195
TX-0077794,2026-07-06,FRS-00033,785.513,TND,Prestation de conseil,Virement,EMP-025,EMP-004,Validé,FAC-87526
TX-0079106,2026-07-06,FRS-00103,1870.359,TND,Achat marchandise,Virement,EMP-014,EMP-023,Validé,FAC-14210
TX-0078759,2026-07-06,FRS-00121,288.505,TND,Achat marchandise,Virement,EMP-021,EMP-021,Validé,FAC-77364
TX-0077772,2026-07-06,FRS-00043,276.596,TND,Location matériel,Virement,EMP-020,EMP-015,Validé,FAC-86607
TX-0076647,2026-07-06,FRS-00086,344.358,TND,Location matériel,Virement,EMP-016,EMP-018,Validé,FAC-49394
TX-0076691,2026-07-06,FRS-00058,308.956,TND,Location matériel,Virement,EMP-002,EMP-023,Rejeté,FAC-87636
TX-0079430,2026-07-06,FRS-00075,296.526,TND,Emballage,Chèque,EMP-018,EMP-024,Rejeté,FAC-82538
TX-0078418,2026-07-06,FRS-00108,319.69,TND,Emballage,Chèque,EMP-011,EMP-016,Validé,FAC-84181
TX-0077375,2026-07-06,FRS-00039,627.315,TND,Maintenance,Virement,EMP-006,EMP-002,Validé,FAC-92502
TX-0079045,2026-07-06,FRS-00047,1798.119,TND,Prestation technique,Virement,EMP-017,EMP-004,Validé,FAC-36321
TX-0078487,2026-07-06,FRS-00064,2749.44,TND,Prestation technique,Chèque,EMP-022,EMP-021,Validé,FAC-93360
TX-0076226,2026-07-06,FRS-00141,256.728,TND,Maintenance,Virement,EMP-011,EMP-005,En attente,FAC-83937
TX-0077405,2026-07-06,FRS-00120,630.178,TND,Location matériel,Virement,EMP-019,EMP-002,Validé,FAC-65522
TX-0076823,2026-07-06,FRS-00130,7919.591,TND,Prestation technique,Virement,EMP-011,EMP-002,Validé,FAC-14653
TX-0078584,2026-07-06,FRS-00105,6617.949,TND,Emballage,Virement,EMP-018,EMP-024,Validé,FAC-48591
TX-0077701,2026-07-06,FRS-00015,967.548,TND,Location matériel,Virement,EMP-014,EMP-007,Validé,FAC-99856
TX-0079168,2026-07-06,FRS-00134,7278.98,TND,Emballage,Chèque,EMP-020,EMP-018,Validé,FAC-83895
TX-0077242,2026-07-06,FRS-00115,2256.467,TND,Prestation de conseil,Chèque,EMP-012,EMP-018,Validé,FAC-19372
TX-0076286,2026-07-06,FRS-00082,951.734,TND,Emballage,Virement,EMP-006,EMP-005,Validé,FAC-46943
TX-0079244,2026-07-06,FRS-00065,4463.939,TND,Achat marchandise,Virement,EMP-011,EMP-009,Validé,FAC-12080
TX-0077489,2026-07-06,FRS-00102,330.805,TND,Achat marchandise,Virement,EMP-007,EMP-002,Validé,FAC-35739
TX-0077244,2026-07-06,FRS-00073,4854.041,TND,Prestation technique,Chèque,EMP-007,EMP-006,Validé,FAC-96061
TX-0078683,2026-07-06,FRS-00124,555.867,TND,Location matériel,Chèque,EMP-014,EMP-009,Validé,FAC-61153
TX-0078887,2026-07-06,FRS-00005,7950.282,TND,Prestation de conseil,Virement,EMP-016,EMP-021,Rejeté,FAC-91200
TX-0079015,2026-07-06,FRS-00104,10606.601,TND,Prestation technique,Virement,EMP-013,EMP-015,Validé,FAC-71797
TX-0076410,2026-07-06,FRS-00037,112.733,TND,Location matériel,Virement,EMP-021,EMP-005,Validé,FAC-53988
TX-0078167,2026-07-06,FRS-00130,3839.33,TND,Location matériel,Virement,EMP-009,EMP-016,Validé,FAC-97342
TX-0076895,2026-07-06,FRS-00082,764.966,TND,Maintenance,Virement,EMP-015,EMP-023,Validé,FAC-81843
TX-0076600,2026-07-06,FRS-00039,390.598,TND,Prestation de conseil,Virement,EMP-011,EMP-024,Validé,FAC-83817
TX-0078056,2026-07-06,FRS-00139,1478.886,TND,Prestation technique,Chèque,EMP-002,EMP-009,Validé,FAC-15712
TX-0079016,2026-07-06,FRS-00132,160.192,TND,Maintenance,Virement,EMP-023,EMP-024,Validé,FAC-94168
TX-0078203,2026-07-06,FRS-00095,670.457,TND,Maintenance,Chèque,EMP-011,EMP-002,Validé,FAC-36226
TX-0077627,2026-07-06,FRS-00085,296.261,TND,Prestation technique,Virement,EMP-006,EMP-018,Validé,FAC-32118
TX-0076761,2026-07-06,FRS-00020,220.415,TND,Prestation technique,Chèque,EMP-014,EMP-018,Validé,FAC-78233
TX-0077259,2026-07-06,FRS-00119,1545.543,TND,Maintenance,Virement,EMP-003,EMP-009,Validé,FAC-71557
TX-0076681,2026-07-06,FRS-00057,3358.037,TND,Emballage,Virement,EMP-024,EMP-009,Validé,FAC-37779
TX-0079033,2026-07-06,FRS-00013,3223.774,TND,Maintenance,Chèque,EMP-025,EMP-023,Validé,FAC-34891
TX-0079298,2026-07-06,FRS-00005,8652.652,TND,Maintenance,Virement,EMP-016,EMP-021,Validé,FAC-91170
TX-0076910,2026-07-06,FRS-00025,1634.748,TND,Location matériel,Virement,EMP-022,EMP-018,Rejeté,FAC-60537
TX-0077692,2026-07-06,FRS-00115,3514.5,TND,Prestation de conseil,Virement,EMP-011,EMP-021,Validé,FAC-53323
TX-0078656,2026-07-06,FRS-00098,8786.475,TND,Emballage,Virement,EMP-021,EMP-006,Validé,FAC-60591
TX-0079239,2026-07-06,FRS-00027,1696.736,TND,Prestation de conseil,Virement,EMP-022,EMP-012,Validé,FAC-18179
TX-0078707,2026-07-06,FRS-00139,1747.29,TND,Maintenance,Virement,EMP-012,EMP-004,Validé,FAC-21326
TX-0078489,2026-07-06,FRS-00128,1956.396,TND,Emballage,Virement,EMP-006,EMP-018,Validé,FAC-72573
TX-0078853,2026-07-06,FRS-00128,1889.17,TND,Emballage,Virement,EMP-013,EMP-006,Validé,FAC-84229
TX-0078556,2026-07-06,FRS-00148,615.757,TND,Emballage,Virement,EMP-013,EMP-016,Validé,FAC-91863
TX-0079181,2026-07-06,FRS-00046,1231.115,TND,Achat marchandise,Chèque,EMP-023,EMP-004,En attente,FAC-92638
TX-0078246,2026-07-06,FRS-00113,2176.395,TND,Achat marchandise,Virement,EMP-018,EMP-021,Validé,FAC-28467
TX-0076621,2026-07-06,FRS-00026,2471.245,TND,Prestation de conseil,Virement,EMP-023,EMP-024,Validé,FAC-52972
TX-0078882,2026-07-06,FRS-00129,9721.153,TND,Prestation de conseil,Virement,EMP-003,EMP-006,Validé,FAC-67550
TX-0076428,2026-07-06,FRS-00147,436.011,TND,Emballage,Chèque,EMP-014,EMP-012,Validé,FAC-19725
TX-0076623,2026-07-06,FRS-00148,1033.247,TND,Location matériel,Virement,EMP-015,EMP-016,Validé,FAC-33428
TX-0076609,2026-07-06,FRS-00140,3254.265,TND,Maintenance,Virement,EMP-012,EMP-002,Validé,FAC-71187
TX-0076532,2026-07-06,FRS-00064,4816.188,TND,Location matériel,Virement,EMP-013,EMP-016,Validé,FAC-15823
TX-0078348,2026-07-06,FRS-00112,932.807,TND,Emballage,Virement,EMP-017,EMP-012,Validé,FAC-52612
TX-0078700,2026-07-06,FRS-00028,657.593,TND,Maintenance,Chèque,EMP-002,EMP-016,Rejeté,FAC-79224
TX-0076256,2026-07-06,FRS-00149,9927.294,TND,Maintenance,Virement,EMP-018,EMP-009,Validé,FAC-64844
TX-0076111,2026-07-06,FRS-00068,7153.898,TND,Prestation technique,Virement,EMP-014,EMP-015,Validé,FAC-41901
TX-0077601,2026-07-06,FRS-00119,1963.743,TND,Emballage,Chèque,EMP-013,EMP-021,Validé,FAC-65016
TX-0079305,2026-07-06,FRS-00120,609.83,TND,Achat marchandise,Virement,EMP-003,EMP-005,Validé,FAC-14692
TX-0078139,2026-07-06,FRS-00005,10008.064,TND,Prestation technique,Virement,EMP-016,EMP-021,Validé,FAC-26005
TX-0076560,2026-07-06,FRS-00026,1935.094,TND,Prestation de conseil,Virement,EMP-008,EMP-004,Validé,FAC-63024
TX-0079058,2026-07-06,FRS-00054,1036.979,TND,Prestation de conseil,Virement,EMP-002,EMP-021,Validé,FAC-42383
TX-0076108,2026-07-06,FRS-00059,754.956,TND,Maintenance,Virement,EMP-023,EMP-006,Validé,FAC-45840
TX-0077246,2026-07-06,FRS-00084,1200.655,TND,Transport,Virement,EMP-020,EMP-012,En attente,FAC-53080
TX-0078266,2026-07-06,FRS-00072,1375.908,TND,Emballage,Virement,EMP-005,EMP-002,Validé,FAC-98189
TX-0078484,2026-07-06,FRS-00077,616.303,TND,Achat marchandise,Virement,EMP-002,EMP-024,Validé,FAC-25189
TX-0076313,2026-07-06,FRS-00056,11550.935,TND,Achat marchandise,Virement,EMP-023,EMP-009,En attente,FAC-54573
TX-0077473,2026-07-07,FRS-00089,1530.312,TND,Achat marchandise,Virement,EMP-007,EMP-006,Validé,FAC-96357
TX-0079280,2026-07-07,FRS-00075,198.517,TND,Prestation technique,Virement,EMP-013,EMP-009,Validé,FAC-29708
TX-0078898,2026-07-07,FRS-00113,2584.986,TND,Transport,Virement,EMP-018,EMP-021,Validé,FAC-92855
TX-0078023,2026-07-07,FRS-00034,8296.701,TND,Transport,Virement,EMP-015,EMP-006,Validé,FAC-85583
TX-0077983,2026-07-07,FRS-00025,1982.754,TND,Achat marchandise,Virement,EMP-012,EMP-016,Validé,FAC-27459
TX-0076564,2026-07-07,FRS-00139,1444.368,TND,Location matériel,Virement,EMP-025,EMP-006,Validé,FAC-90126
TX-0076523,2026-07-07,FRS-00033,985.698,TND,Achat marchandise,Chèque,EMP-025,EMP-009,Validé,FAC-22808
TX-0077985,2026-07-07,FRS-00092,1081.074,TND,Prestation technique,Chèque,EMP-007,EMP-002,Validé,FAC-50129
TX-0078115,2026-07-07,FRS-00018,4645.374,TND,Location matériel,Chèque,EMP-013,EMP-004,Validé,FAC-30455
TX-0076389,2026-07-07,FRS-00107,1786.326,TND,Emballage,Virement,EMP-012,EMP-005,Validé,FAC-49582
TX-0077311,2026-07-07,FRS-00137,1835.179,TND,Prestation technique,Chèque,EMP-001,EMP-023,Validé,FAC-65142
TX-0077705,2026-07-07,FRS-00064,8343.716,TND,Prestation de conseil,Virement,EMP-012,EMP-018,Validé,FAC-77953
TX-0077115,2026-07-07,FRS-00107,1191.979,TND,Prestation technique,Virement,EMP-012,EMP-005,Validé,FAC-32992
TX-0077668,2026-07-07,FRS-00132,272.662,TND,Achat marchandise,Virement,EMP-010,EMP-015,Validé,FAC-44539
TX-0077867,2026-07-07,FRS-00019,5780.595,TND,Maintenance,Chèque,EMP-023,EMP-015,Validé,FAC-59861
TX-0078093,2026-07-07,FRS-00065,3801.487,TND,Achat marchandise,Virement,EMP-012,EMP-018,Validé,FAC-94658
TX-0077866,2026-07-07,FRS-00079,9606.196,TND,Prestation de conseil,Virement,EMP-003,EMP-018,Validé,FAC-96973
TX-0079081,2026-07-07,FRS-00011,7120.295,TND,Maintenance,Virement,EMP-019,EMP-016,Validé,FAC-45924
TX-0077580,2026-07-07,FRS-00063,7660.215,TND,Transport,Virement,EMP-002,EMP-023,Validé,FAC-97312
TX-0076492,2026-07-07,FRS-00148,941.967,TND,Location matériel,Chèque,EMP-009,EMP-006,Validé,FAC-95482
TX-0076384,2026-07-07,FRS-00047,1541.221,TND,Achat marchandise,Virement,EMP-017,EMP-005,Validé,FAC-14694
TX-0077469,2026-07-07,FRS-00057,3044.471,TND,Location matériel,Virement,EMP-020,EMP-005,Validé,FAC-63912
TX-0078931,2026-07-07,FRS-00141,395.048,TND,Transport,Virement,EMP-009,EMP-005,Validé,FAC-14144
TX-0077663,2026-07-07,FRS-00003,1585.412,TND,Prestation de conseil,Virement,EMP-002,EMP-002,Validé,FAC-14657
TX-0077561,2026-07-07,FRS-00112,494.446,TND,Emballage,Virement,EMP-012,EMP-015,Validé,FAC-67593
TX-0076815,2026-07-07,FRS-00104,11617.306,TND,Prestation de conseil,Virement,EMP-022,EMP-015,Validé,FAC-36373
TX-0078857,2026-07-07,FRS-00131,941.61,TND,Location matériel,Virement,EMP-006,EMP-018,Validé,FAC-80717
TX-0079255,2026-07-07,FRS-00132,303.939,TND,Prestation technique,Virement,EMP-015,EMP-015,Validé,FAC-12815
TX-0076200,2026-07-07,FRS-00023,4071.344,TND,Achat marchandise,Virement,EMP-001,EMP-015,Validé,FAC-77842
TX-0078161,2026-07-07,FRS-00034,6156.379,TND,Prestation de conseil,Chèque,EMP-001,EMP-002,Validé,FAC-36595
TX-0076541,2026-07-07,FRS-00110,217.946,TND,Prestation technique,Virement,EMP-012,EMP-023,Validé,FAC-35576
TX-0077408,2026-07-07,FRS-00127,3347.662,TND,Prestation technique,Virement,EMP-003,EMP-018,En attente,FAC-71881
TX-0077747,2026-07-07,FRS-00067,3891.502,TND,Achat marchandise,Virement,EMP-002,EMP-002,Validé,FAC-21123
TX-0078009,2026-07-07,FRS-00083,673.836,TND,Emballage,Virement,EMP-007,EMP-007,Validé,FAC-86186
TX-0077234,2026-07-07,FRS-00093,2472.84,TND,Transport,Virement,EMP-006,EMP-007,En attente,FAC-96137
TX-0078068,2026-07-07,FRS-00017,181.317,TND,Prestation technique,Chèque,EMP-025,EMP-006,Validé,FAC-57169
TX-0078986,2026-07-07,FRS-00086,297.914,TND,Maintenance,Virement,EMP-005,EMP-018,Validé,FAC-10992
TX-0076409,2026-07-07,FRS-00088,6575.999,TND,Emballage,Virement,EMP-012,EMP-004,Validé,FAC-39237
TX-0077658,2026-07-07,FRS-00060,1279.604,TND,Transport,Chèque,EMP-025,EMP-004,Validé,FAC-62948
TX-0079372,2026-07-07,FRS-00097,3494.26,TND,Location matériel,Virement,EMP-017,EMP-002,Validé,FAC-41689
TX-0077914,2026-07-07,FRS-00007,926.187,TND,Prestation de conseil,Virement,EMP-007,EMP-016,Validé,FAC-93514
TX-0078020,2026-07-07,FRS-00144,966.064,TND,Prestation technique,Virement,EMP-003,EMP-006,Validé,FAC-36804
TX-0077019,2026-07-07,FRS-00122,1344.541,TND,Prestation de conseil,Virement,EMP-015,EMP-024,Validé,FAC-72583
TX-0076945,2026-07-07,FRS-00038,204.416,TND,Emballage,Chèque,EMP-013,EMP-004,Validé,FAC-91483
TX-0077117,2026-07-07,FRS-00098,7455.029,TND,Maintenance,Virement,EMP-010,EMP-015,Validé,FAC-43226
TX-0077119,2026-07-07,FRS-00036,4127.327,TND,Prestation de conseil,Virement,EMP-009,EMP-009,Validé,FAC-29471
TX-0078844,2026-07-07,FRS-00012,486.02,TND,Prestation technique,Virement,EMP-007,EMP-012,Validé,FAC-42526
TX-0078646,2026-07-07,FRS-00065,3977.132,TND,Emballage,Chèque,EMP-009,EMP-021,Validé,FAC-12137
TX-0078464,2026-07-07,FRS-00109,1218.006,TND,Transport,Virement,EMP-023,EMP-005,Validé,FAC-96845
TX-0076220,2026-07-07,FRS-00090,544.421,TND,Transport,Chèque,EMP-012,EMP-006,Validé,FAC-72822
TX-0076290,2026-07-07,FRS-00093,3193.523,TND,Transport,Virement,EMP-025,EMP-023,Validé,FAC-88526
TX-0078630,2026-07-07,FRS-00035,1990.849,TND,Achat marchandise,Chèque,EMP-018,EMP-009,Validé,FAC-26549
TX-0078224,2026-07-07,FRS-00006,986.705,TND,Emballage,Virement,EMP-022,EMP-009,Validé,FAC-24556
TX-0078456,2026-07-07,FRS-00018,5065.241,TND,Prestation de conseil,Virement,EMP-015,EMP-024,Validé,FAC-71837
TX-0077797,2026-07-07,FRS-00105,5621.188,TND,Emballage,Virement,EMP-018,EMP-007,Validé,FAC-43667
TX-0076376,2026-07-07,FRS-00140,2132.705,TND,Emballage,Virement,EMP-011,EMP-009,Validé,FAC-50687
TX-0078052,2026-07-07,FRS-00147,570.87,TND,Achat marchandise,Virement,EMP-018,EMP-002,Validé,FAC-89641
TX-0076302,2026-07-07,FRS-00064,5021.257,TND,Transport,Virement,EMP-017,EMP-021,Validé,FAC-58623
TX-0076829,2026-07-07,FRS-00138,3646.43,TND,Emballage,Chèque,EMP-008,EMP-007,Validé,FAC-55328
TX-0077911,2026-07-07,FRS-00041,9095.701,TND,Emballage,Virement,EMP-010,EMP-007,Validé,FAC-25361
TX-0078515,2026-07-07,FRS-00057,2369.695,TND,Maintenance,Chèque,EMP-016,EMP-007,Validé,FAC-59386
TX-0077056,2026-07-07,FRS-00023,2173.332,TND,Achat marchandise,Virement,EMP-014,EMP-009,Validé,FAC-86569
TX-0078496,2026-07-07,FRS-00063,7049.116,TND,Transport,Virement,EMP-020,EMP-002,Validé,FAC-40036
TX-0079224,2026-07-07,FRS-00016,337.55,TND,Transport,Virement,EMP-025,EMP-004,En attente,FAC-99783
TX-0078451,2026-07-07,FRS-00150,721.425,TND,Prestation de conseil,Virement,EMP-017,EMP-005,Validé,FAC-21538
TX-0078339,2026-07-07,FRS-00002,577.445,TND,Location matériel,Virement,EMP-008,EMP-004,Validé,FAC-78487
TX-0077030,2026-07-07,FRS-00129,10838.123,TND,Prestation de conseil,Virement,EMP-024,EMP-012,Validé,FAC-33419
TX-0078317,2026-07-07,FRS-00092,1875.291,TND,Prestation de conseil,Chèque,EMP-025,EMP-018,Validé,FAC-91909
TX-0078311,2026-07-07,FRS-00070,336.296,TND,Location matériel,Virement,EMP-011,EMP-009,Validé,FAC-79808
TX-0078732,2026-07-07,FRS-00007,691.729,TND,Prestation de conseil,Chèque,EMP-009,EMP-024,Validé,FAC-51989
TX-0077014,2026-07-07,FRS-00079,7161.057,TND,Prestation technique,Virement,EMP-003,EMP-018,Validé,FAC-48777
TX-0076784,2026-07-07,FRS-00062,660.462,TND,Maintenance,Chèque,EMP-016,EMP-012,Validé,FAC-82453
TX-0078661,2026-07-07,FRS-00068,6391.153,TND,Maintenance,Virement,EMP-004,EMP-024,Validé,FAC-99238
TX-0076235,2026-07-07,FRS-00063,7683.94,TND,Transport,Virement,EMP-025,EMP-006,Validé,FAC-57358
TX-0077085,2026-07-07,FRS-00149,10084.87,TND,Achat marchandise,Virement,EMP-019,EMP-007,Validé,FAC-33195
TX-0076360,2026-07-07,FRS-00145,3269.516,TND,Maintenance,Chèque,EMP-022,EMP-009,Validé,FAC-19157
